compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
EVA,Ethylene-Vinyl Acetate,C5H9,positive,1,69.07042529007,0.7418,0.6580000000000001,9,2,9,feature_rule;recombination,node_1113,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H9,node_1113;node_2052;node_2344;node_2372;node_2744;node_3292;node_3360;node_4706;node_5150,validated_generic,0.8780000000000001
EVA,Ethylene-Vinyl Acetate,C6H11,positive,1,83.08607535453,0.7418,0.6580000000000001,5,2,5,feature_rule;recombination,node_1118,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H11,node_1118;node_2068;node_2728;node_3744;node_4742,validated_generic,0.8780000000000001
EVA,Ethylene-Vinyl Acetate,C2H3O2,negative,-1,59.01330433583,0.7404,0.6540000000000001,2,2,2,feature_rule;fragment,node_1175,"M | fragment C,H,O from C-O bond break(s) | electron_gain",node_1144;node_1175,validated_generic,0.7940000000000003
EVA,Ethylene-Vinyl Acetate,C2H2O2,negative,-1,58.0054793036,0.7392,0.692,2,2,1,fragment;fragment_h_shift,node_1177,"M | fragment C,H,O from C-O bond break(s) | deprotonation",node_1177;node_1261,validated_generic,0.792
EVA,Ethylene-Vinyl Acetate,CHO2,negative,-1,44.99765427137,0.7212,0.6220000000000001,2,2,2,feature_rule;fragment_h_shift,node_1143,M | oxygenated | oxygenated_small_fragments | o_small_CHO2,node_1143;node_1313,validated_generic,0.7620000000000002
EVA,Ethylene-Vinyl Acetate,C2HO,positive,1,41.0027396518,0.693,0.79,1,1,1,feature_rule,node_1094,M | carbonyl | carbonyl_fragmentation | carbonyl_C2HO,node_1094,validated_generic,0.79
EVA,Ethylene-Vinyl Acetate,C2O,negative,-1,39.99491461957,0.693,0.79,1,1,1,feature_rule,node_1100,M | carbonyl | carbonyl_fragmentation | carbonyl_C2O,node_1100,validated_generic,0.79
EVA,Ethylene-Vinyl Acetate,C5,negative,-1,60.0,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1125,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5,node_1125,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C5H,negative,-1,61.00782503223,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1126,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H,node_1126,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C5H5,positive,1,65.03912516115,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1111,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H5,node_1111,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C5H7,positive,1,67.05477522561,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1112,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H7,node_1112,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C6,negative,-1,72.0,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1127,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6,node_1127,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C6H,negative,-1,73.00782503223,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1128,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H,node_1128,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C6H5,positive,1,77.03912516115,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1115,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H5,node_1115,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C6H7,positive,1,79.05477522561,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1116,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H7,node_1116,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C6H9,positive,1,81.07042529007,0.6098,0.6580000000000001,1,1,1,feature_rule,node_1117,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H9,node_1117,validated_generic,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C3H5O,positive,1,57.03403978072,0.844,0.79,7,3,7,feature_rule;fragment_h_shift;recombination,node_1098,M | carbonyl | carbonyl_fragmentation | carbonyl_C3H5O,node_1098;node_1134;node_1284;node_1320;node_2774;node_3368;node_5158,feature_supported_candidate,1.0
EVA,Ethylene-Vinyl Acetate,CHO,positive,1,29.0027396518,0.844,0.79,4,3,3,feature_rule;fragment;fragment_h_shift,node_1092,M | carbonyl | carbonyl_fragmentation | carbonyl_HCO,node_1092;node_1129;node_1235;node_1318,feature_supported_candidate,1.0
EVA,Ethylene-Vinyl Acetate,CHO2,positive,1,44.99765427137,0.838,0.79,3,3,2,feature_rule;fragment;fragment_h_shift,node_1096,M | carbonyl | carbonyl_fragmentation | carbonyl_CHO2,node_1096;node_1228;node_1312,feature_supported_candidate,0.99
EVA,Ethylene-Vinyl Acetate,CO,positive,1,27.99491461957,0.802,0.79,2,2,2,feature_rule;fragment,node_1091,M | carbonyl | carbonyl_fragmentation | carbonyl_CO,node_1091;node_1233,feature_supported_candidate,0.9300000000000002
EVA,Ethylene-Vinyl Acetate,CO,negative,-1,27.99491461957,0.802,0.79,2,2,2,feature_rule;fragment,node_1099,M | carbonyl | carbonyl_fragmentation | carbonyl_CO,node_1099;node_1234,feature_supported_candidate,0.9300000000000002
EVA,Ethylene-Vinyl Acetate,CO2,positive,1,43.98982923914,0.802,0.79,2,2,2,feature_rule;fragment,node_1095,M | carbonyl | carbonyl_fragmentation | carbonyl_CO2,node_1095;node_1226,feature_supported_candidate,0.9300000000000002
EVA,Ethylene-Vinyl Acetate,C3H5O2,positive,1,73.02895440029,0.7804,0.6439999999999999,9,4,7,feature_rule;fragment;fragment_h_shift;recombination,node_1220,"M | fragment C,H,O from C-C+C-C bond break(s) | protonation",node_1138;node_1220;node_1224;node_1306;node_1310;node_2618;node_3356;node_5146;node_5230,feature_supported_candidate,0.8939999999999999
EVA,Ethylene-Vinyl Acetate,C3H7O,positive,1,59.04968984518,0.7804,0.6439999999999999,5,3,3,feature_rule;fragment;fragment_h_shift,node_1200,"M | fragment C,H,O from C-C+C-O bond break(s) | protonation",node_1135;node_1200;node_1238;node_1286;node_1322,feature_supported_candidate,0.8939999999999999
EVA,Ethylene-Vinyl Acetate,C2H5O,positive,1,45.03403978072,0.7504,0.6439999999999999,3,3,2,feature_rule;fragment;fragment_h_shift,node_1216,"M | fragment C,H,O from C-C+C-O bond break(s) | protonation",node_1132;node_1216;node_1302,feature_supported_candidate,0.8439999999999999
EVA,Ethylene-Vinyl Acetate,CHO,negative,-1,29.0027396518,0.7012,0.6220000000000001,2,2,2,feature_rule;fragment_h_shift,node_1140,M | oxygenated | oxygenated_small_fragments | o_small_CHO,node_1140;node_1319,feature_supported_candidate,0.7620000000000002
EVA,Ethylene-Vinyl Acetate,C2H5O2,positive,1,61.02895440029,0.4922,0.6220000000000001,1,1,1,feature_rule,node_1137,M | oxygenated | oxygenated_small_fragments | o_small_C2H5O2,node_1137,feature_supported_candidate,0.6220000000000001
EVA,Ethylene-Vinyl Acetate,C3H7O2,positive,1,75.04460446475,0.4922,0.6220000000000001,1,1,1,feature_rule,node_1139,M | oxygenated | oxygenated_small_fragments | o_small_C3H7O2,node_1139,feature_supported_candidate,0.6220000000000001
EVA,Ethylene-Vinyl Acetate,CH3O,positive,1,31.01838971626,0.4922,0.6220000000000001,1,1,1,feature_rule,node_1130,M | oxygenated | oxygenated_small_fragments | o_small_CH3O,node_1130,feature_supported_candidate,0.6220000000000001
EVA,Ethylene-Vinyl Acetate,CH3O2,positive,1,47.01330433583,0.4922,0.6220000000000001,1,1,1,feature_rule,node_1136,M | oxygenated | oxygenated_small_fragments | o_small_CH3O2,node_1136,feature_supported_candidate,0.6220000000000001
EVA,Ethylene-Vinyl Acetate,C2H5,positive,1,29.03912516115,0.7098,0.6580000000000001,4,3,3,feature_rule;fragment;fragment_h_shift,node_1103,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H5,node_1103;node_1162;node_1212;node_1298,generic_hydrocarbon_background,0.908
EVA,Ethylene-Vinyl Acetate,C3H7,positive,1,43.05477522561,0.7098,0.6580000000000001,5,3,3,feature_rule;fragment;fragment_h_shift,node_1106,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H7,node_1106;node_1196;node_1231;node_1282;node_1316,generic_hydrocarbon_background,0.908
EVA,Ethylene-Vinyl Acetate,C4H9,positive,1,57.07042529007,0.7098,0.6580000000000001,6,3,6,feature_rule;fragment;recombination,node_1110,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H9,node_1110;node_1170;node_1454;node_2314;node_3328;node_3432,generic_hydrocarbon_background,0.908
EVA,Ethylene-Vinyl Acetate,C3H5,positive,1,41.03912516115,0.6798,0.6580000000000001,3,2,3,feature_rule;fragment_h_shift,node_1105,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H5,node_1105;node_1280;node_1314,generic_hydrocarbon_background,0.8580000000000001
EVA,Ethylene-Vinyl Acetate,C2H3,positive,1,27.02347509669,0.6438,0.6580000000000001,2,2,2,feature_rule;fragment_h_shift,node_1102,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_1102;node_1296,generic_hydrocarbon_background,0.7980000000000003
EVA,Ethylene-Vinyl Acetate,C4H7,positive,1,55.05477522561,0.5588,0.6580000000000001,2,2,2,feature_rule;recombination,node_1109,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H7,node_1109;node_3324,generic_hydrocarbon_background,0.7980000000000003
EVA,Ethylene-Vinyl Acetate,C2H,negative,-1,25.00782503223,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1120,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_1120,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C3,negative,-1,36.0,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1121,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3,node_1121,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C3H,negative,-1,37.00782503223,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1122,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H,node_1122,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C3H3,positive,1,39.02347509669,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1104,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H3,node_1104,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C4,negative,-1,48.0,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1123,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4,node_1123,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C4H,negative,-1,49.00782503223,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1124,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H,node_1124,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C4H3,positive,1,51.02347509669,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1107,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H3,node_1107,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C4H5,positive,1,53.03912516115,0.4748,0.6580000000000001,1,1,1,feature_rule,node_1108,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H5,node_1108,generic_hydrocarbon_background,0.6580000000000001
EVA,Ethylene-Vinyl Acetate,C2,negative,-1,24.0,0.4448,0.6080000000000001,1,1,1,feature_rule,node_1119,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2,node_1119,generic_hydrocarbon_background,0.6080000000000001
EVA,Ethylene-Vinyl Acetate,C4H5O2,positive,1,85.02895440029,0.799,0.79,10,3,10,feature_rule;fragment_h_shift;recombination,node_1145,M | carbonyl | acetate_ethylene_fragments | eva_C4H5O2,node_1145;node_1288;node_1292;node_1324;node_2648;node_2680;node_2808;node_2840;node_3928;node_4280,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C4H7O2,positive,1,87.04460446475,0.799,0.79,23,4,20,feature_rule;fragment;fragment_h_shift;recombination,node_1146,M | carbonyl | acetate_ethylene_fragments | eva_C4H7O2,node_1146;node_1166;node_1204;node_1208;node_1242;node_1290;node_1294;node_1326;node_1416;node_1636;node_1678;node_1830;node_2326;node_2410;node_3254;node_3932;node_4020;node_4284;node_4364;node_4738;node_4870;node_5370;node_5410,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C4H10O,positive,1,74.07316494187,0.7502,0.692,4,3,3,fragment;fragment_h_shift;recombination,node_1180,"M | fragment C,H,O from C-O bond break(s) | protonation",node_1180;node_1266;node_3338;node_3438,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H6O2,negative,-1,86.03677943252,0.7502,0.692,20,3,19,fragment;fragment_h_shift;recombination,node_1169,"M | fragment C,H,O from C-C bond break(s) | deprotonation",node_1169;node_1203;node_1207;node_1241;node_1253;node_1419;node_1639;node_1677;node_1829;node_2325;node_2409;node_3253;node_3935;node_4023;node_4287;node_4367;node_4737;node_4869;node_5369;node_5409,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H8O,negative,-1,72.05751487741,0.7502,0.692,10,3,9,fragment;fragment_h_shift;recombination,node_1181,"M | fragment C,H,O from C-O bond break(s) | deprotonation",node_1181;node_1265;node_1457;node_2389;node_3273;node_3339;node_3405;node_3439;node_5125;node_5177,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H8O2,positive,1,88.05242949698,0.7502,0.692,10,3,9,fragment;fragment_h_shift;recombination,node_1168,"M | fragment C,H,O from C-C bond break(s) | protonation",node_1168;node_1254;node_1418;node_1638;node_3256;node_3396;node_3934;node_4022;node_4286;node_4366,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C5H10O2,positive,1,102.06807956144,0.7502,0.692,28,3,25,fragment;fragment_h_shift;recombination,node_1160,"M | fragment C,H,O from C-C bond break(s) | protonation",node_1160;node_1188;node_1192;node_1246;node_1274;node_1278;node_2134;node_2426;node_2454;node_2906;node_3346;node_3354;node_3442;node_3446;node_3778;node_3902;node_3970;node_4006;node_4038;node_4150;node_4254;node_4326;node_4350;node_4382;node_4836;node_4900;node_5236;node_5260,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C5H8O2,negative,-1,100.05242949698,0.7502,0.692,44,3,41,fragment;fragment_h_shift;recombination,node_1161,"M | fragment C,H,O from C-C bond break(s) | deprotonation",node_1161;node_1189;node_1193;node_1245;node_1273;node_1277;node_1461;node_1465;node_1661;node_1693;node_1813;node_1845;node_2021;node_2105;node_2135;node_2427;node_2455;node_2465;node_2541;node_2625;node_2709;node_2789;node_2873;node_2907;node_3347;node_3355;node_3443;node_3447;node_3779;node_3903;node_3971;node_4007;node_4039;node_4151;node_4255;node_4327;node_4351;node_4383;node_4833;node_5133;node_5141;node_5181;node_5185;node_5233,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H10,positive,1,58.0782503223,0.7462,0.692,4,3,3,fragment;fragment_h_shift;recombination,node_1172,"M | fragment C,H from C-O bond break(s) | protonation",node_1172;node_1258;node_3330;node_3434,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H8,negative,-1,56.06260025784,0.7462,0.692,6,3,5,fragment;fragment_h_shift;recombination,node_1173,"M | fragment C,H from C-O bond break(s) | deprotonation",node_1173;node_1257;node_1453;node_2313;node_3331;node_3435,structural_candidate_only,0.942
EVA,Ethylene-Vinyl Acetate,C4H7O2,negative,-1,87.04460446475,0.7274,0.6540000000000001,12,3,12,fragment;fragment_h_shift;recombination,node_1167,"M | fragment C,H,O from C-C bond break(s) | electron_gain",node_1167;node_1291;node_1295;node_1327;node_1417;node_1637;node_3259;node_3399;node_3933;node_4021;node_4285;node_4365,structural_candidate_only,0.904
EVA,Ethylene-Vinyl Acetate,C3H3O2,negative,-1,71.01330433583,0.7214,0.6439999999999999,10,3,8,fragment;fragment_h_shift;recombination,node_1221,"M | fragment C,H,O from C-C+C-C bond break(s) | deprotonation",node_1221;node_1225;node_1305;node_1309;node_2619;node_2665;node_2825;node_4317;node_5147;node_5231,structural_candidate_only,0.8939999999999999
EVA,Ethylene-Vinyl Acetate,C3H5O,negative,-1,57.03403978072,0.7214,0.6439999999999999,5,3,3,fragment;fragment_h_shift;recombination,node_1201,"M | fragment C,H,O from C-C+C-O bond break(s) | deprotonation",node_1201;node_1239;node_1285;node_1321;node_3369,structural_candidate_only,0.8939999999999999
EVA,Ethylene-Vinyl Acetate,C4H9O,positive,1,73.06533990964,0.7094,0.6540000000000001,9,2,9,fragment;recombination,node_1178,"M | fragment C,H,O from C-O bond break(s) | electron_loss",node_1178;node_1458;node_2390;node_3274;node_3336;node_3406;node_3436;node_5126;node_5178,structural_candidate_only,0.8740000000000001
EVA,Ethylene-Vinyl Acetate,C5H9O2,positive,1,101.06025452921,0.7094,0.6540000000000001,41,2,41,fragment;recombination,node_1158,"M | fragment C,H,O from C-C bond break(s) | electron_loss",node_1158;node_1186;node_1190;node_1462;node_1466;node_1662;node_1694;node_1814;node_1846;node_2022;node_2106;node_2132;node_2424;node_2452;node_2466;node_2542;node_2626;node_2710;node_2790;node_2874;node_2904;node_3344;node_3352;node_3440;node_3444;node_3776;node_3900;node_3968;node_4004;node_4036;node_4148;node_4252;node_4324;node_4348;node_4380;node_4834;node_5134;node_5142;node_5182;node_5186;node_5234,structural_candidate_only,0.8740000000000001
EVA,Ethylene-Vinyl Acetate,C5H9O2,negative,-1,101.06025452921,0.7094,0.6540000000000001,25,2,25,fragment;recombination,node_1159,"M | fragment C,H,O from C-C bond break(s) | electron_gain",node_1159;node_1187;node_1191;node_2133;node_2425;node_2453;node_2905;node_3345;node_3353;node_3441;node_3445;node_3777;node_3901;node_3969;node_4005;node_4037;node_4149;node_4253;node_4325;node_4349;node_4381;node_4839;node_4903;node_5239;node_5263,structural_candidate_only,0.8740000000000001
EVA,Ethylene-Vinyl Acetate,C4H6O2,positive,1,86.03677943252,0.6986,0.6060000000000001,19,3,19,fragment;fragment_h_shift;recombination,node_1202,"M | fragment C,H,O from C-C+C-C bond break(s) | electron_loss",node_1202;node_1206;node_1240;node_1252;node_1676;node_1828;node_2324;node_2408;node_2650;node_2682;node_2810;node_2842;node_3252;node_3930;node_4282;node_4736;node_4868;node_5368;node_5408,structural_candidate_only,0.8560000000000001
EVA,Ethylene-Vinyl Acetate,C6H11O2,positive,1,115.07590459367,0.698,0.79,44,2,44,feature_rule;recombination,node_1148,M | carbonyl | acetate_ethylene_fragments | eva_C6H11O2,node_1148;node_1408;node_1446;node_1450;node_1478;node_1484;node_1530;node_1568;node_1644;node_1720;node_1796;node_2148;node_2162;node_2238;node_2318;node_2888;node_2930;node_3238;node_3312;node_3320;node_3384;node_3424;node_3428;node_3456;node_3544;node_3644;node_3674;node_4050;node_4112;node_4726;node_4734;node_4790;node_4794;node_4874;node_4938;node_5002;node_5034;node_5094;node_5174;node_5198;node_5286;node_5314;node_5334;node_5358,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C6H9O2,positive,1,113.06025452921,0.698,0.79,26,2,26,feature_rule;recombination,node_1147,M | carbonyl | acetate_ethylene_fragments | eva_C6H9O2,node_1147;node_2060;node_2064;node_2204;node_2280;node_2352;node_2356;node_2380;node_2496;node_2524;node_2572;node_2600;node_2752;node_2756;node_2976;node_3308;node_3316;node_3380;node_3540;node_4722;node_4730;node_4934;node_5030;node_5170;node_5282;node_5330,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C6H9O2,negative,-1,113.06025452921,0.698,0.79,45,2,45,feature_rule;recombination,node_1152,M | carbonyl | acetate_ethylene_fragments | eva_C6H9O2,node_1152;node_1447;node_1451;node_1479;node_1531;node_2061;node_2065;node_2163;node_2205;node_2239;node_2281;node_2319;node_2353;node_2357;node_2381;node_2497;node_2525;node_2573;node_2601;node_2753;node_2757;node_2931;node_2977;node_3239;node_3309;node_3317;node_3381;node_3541;node_3675;node_4051;node_4727;node_4735;node_4791;node_4795;node_4875;node_4939;node_5003;node_5035;node_5095;node_5175;node_5199;node_5287;node_5315;node_5335;node_5359,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C8H13O2,positive,1,141.09155465813,0.698,0.79,10,2,10,feature_rule;recombination,node_1149,M | carbonyl | acetate_ethylene_fragments | eva_C8H13O2,node_1149;node_3064;node_3132;node_3728;node_3736;node_3800;node_4396;node_4464;node_4540;node_4608,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C8H13O2,negative,-1,141.09155465813,0.698,0.79,29,2,29,feature_rule;recombination,node_1153,M | carbonyl | acetate_ethylene_fragments | eva_C8H13O2,node_1153;node_1363;node_1395;node_1599;node_1603;node_1631;node_1887;node_1919;node_1963;node_1995;node_2007;node_2035;node_2039;node_2171;node_2247;node_2695;node_2723;node_2727;node_2939;node_3065;node_3133;node_3463;node_3729;node_3737;node_3801;node_4397;node_4465;node_4541;node_4609,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C8H15O2,positive,1,143.10720472259,0.698,0.79,40,2,40,feature_rule;recombination,node_1150,M | carbonyl | acetate_ethylene_fragments | eva_C8H15O2,node_1150;node_1362;node_1394;node_1488;node_1564;node_1598;node_1602;node_1630;node_1886;node_1918;node_1962;node_1994;node_2006;node_2034;node_2038;node_2170;node_2246;node_2694;node_2722;node_2726;node_2938;node_3068;node_3136;node_3192;node_3224;node_3462;node_3732;node_3740;node_3804;node_3836;node_3840;node_3868;node_4400;node_4468;node_4496;node_4528;node_4544;node_4612;node_4636;node_4668,structural_candidate_only,1.0
EVA,Ethylene-Vinyl Acetate,C4H9O,negative,-1,73.06533990964,0.6974,0.6540000000000001,3,2,3,fragment;recombination,node_1179,"M | fragment C,H,O from C-O bond break(s) | electron_gain",node_1179;node_3337;node_3437,structural_candidate_only,0.8540000000000001
EVA,Ethylene-Vinyl Acetate,C4H9,negative,-1,57.07042529007,0.6934,0.6540000000000001,3,2,3,fragment;recombination,node_1171,"M | fragment C,H from C-O bond break(s) | electron_gain",node_1171;node_3329;node_3433,structural_candidate_only,0.8540000000000001
EVA,Ethylene-Vinyl Acetate,C3H4O2,positive,1,72.02112936806,0.6806,0.6060000000000001,8,2,8,fragment;recombination,node_1218,"M | fragment C,H,O from C-C+C-C bond break(s) | electron_loss",node_1218;node_1222;node_2616;node_2666;node_2826;node_4318;node_5144;node_5228,structural_candidate_only,0.8260000000000001
EVA,Ethylene-Vinyl Acetate,C3H4O2,negative,-1,72.02112936806,0.6806,0.6060000000000001,6,2,6,fragment;recombination,node_1219,"M | fragment C,H,O from C-C+C-C bond break(s) | electron_gain",node_1219;node_1223;node_2617;node_3359;node_5145;node_5229,structural_candidate_only,0.8260000000000001
EVA,Ethylene-Vinyl Acetate,C4H8O,positive,1,72.05751487741,0.677,0.6000000000000001,14,2,14,fragment_h_shift;recombination,node_1264,"M | fragment C,H,O from C-O bond break(s) | h_shift_-1 | electron_loss",node_1264;node_1426;node_1456;node_1782;node_2362;node_2388;node_2438;node_3272;node_3334;node_3404;node_4278;node_4362;node_5124;node_5176,structural_candidate_only,0.8200000000000001
EVA,Ethylene-Vinyl Acetate,C5H10O2,negative,-1,102.06807956144,0.677,0.6000000000000001,7,2,7,fragment_h_shift;recombination,node_1247,"M | fragment C,H,O from C-C bond break(s) | h_shift_+1 | electron_gain",node_1247;node_1275;node_1279;node_4837;node_4901;node_5237;node_5261,structural_candidate_only,0.8200000000000001
