material,normalized_formula,ion_mode,polarity,rf_formula_raw,peak_count,best_rf_score,best_rank,max_intensity,total_intensity,mz_min,mz_max,median_abs_ppm,material_total_intensity,relative_intensity,network_best_score,generation_types,paths,exact_mass,network_formula_modes,network_formula_best_score,all_network_compound_count,all_network_compounds,same_material_mode_match,same_material_formula_match,is_generic_formula,screening_tier
ETFE,C17H15Cl4N2O2,positive,+,C₁₇H₁₅Cl₄N₂O₂⁺,1,49,572,844.87,844.87,418.9905,418.9905,5.5,62897427.95,1.3432504754751262e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2NO3,positive,+,C₄H₂NO₃⁺,1,48,89,93120.85,93120.85,112.0077,112.0077,42.7,62897427.95,0.001480519204601275,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H6O3,positive,+,C₃H₆O₃⁺,1,48,106,71830.14,71830.14,90.0256,90.0256,61.6,62897427.95,0.0011420203073661615,,,,,,,5,EVA; PEN; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C5H4O8,positive,+,C₅H₄O₈⁺,1,48,197,26105.98,26105.98,191.992,191.992,10.0,62897427.95,0.0004150563997744521,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3F4N3,positive,+,C₃F₄N₃⁺,1,48,203,24042.13,24042.13,154.0001,154.0001,14.2,62897427.95,0.0003822434522936641,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF6N2O2,positive,+,C₄HF₆N₂O₂⁺,1,48,212,20120.99,20120.99,222.995,222.995,6.0,62897427.95,0.0003199016343878971,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H13CsNO2,positive,+,C₇H₁₃CsNO₂⁺,1,48,316,7879.24,7879.24,275.9865,275.9865,47.2,62897427.95,0.00012527125920416907,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H10Cl2NO3,positive,+,C₁₂H₁₀Cl₂NO₃⁺,1,48,337,6631.24,6631.24,285.9995,285.9995,13.0,62897427.95,0.00010542943036194534,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H12Cl3N2O4,positive,+,C₁₃H₁₂Cl₃N₂O₄⁺,1,48,466,2703.58,2703.58,364.9893,364.9893,9.8,62897427.95,4.298395161959877e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C36H68O16,positive,+,C₃₆H₆₈O₁₆⁺,1,48,618,120.02,120.02,756.4474,756.4474,3.7,62897427.95,1.908186135932447e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF,positive,+,C₄HF⁺,1,47,50,171350.5,171350.5,68.0037,68.0037,29.1,62897427.95,0.002724284689927452,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H2O,positive,+,C₉H₂O⁺,1,47,79,113436.46,113436.46,126.0065,126.0065,27.9,62897427.95,0.0018035150831632696,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,H4NO4,positive,+,H₄NO₄⁺,1,47,125,60667.22,60667.22,82.0163,82.0163,34.3,62897427.95,0.0009645421438890491,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4NO3,positive,+,C₆H₄NO₃⁺,1,47,127,58526.92,58526.92,138.0188,138.0188,1.7,62897427.95,0.0009305137254026617,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H2NO5,positive,+,C₆H₂NO₅⁺,1,47,131,55357.77,55357.77,167.9943,167.9943,9.2,62897427.95,0.0008801277222974265,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H2NO5,positive,+,C₇H₂NO₅⁺,1,47,136,52774.27,52774.27,179.9961,179.9961,18.6,62897427.95,0.0008390529107478392,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H6O9,positive,+,C₄H₆O₉⁺,1,47,213,19940.04,19940.04,197.9976,197.9976,15.3,62897427.95,0.0003170247281947878,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H9Cl2N2O,positive,+,C₁₁H₉Cl₂N₂O⁺,1,47,220,18830.68,18830.68,255.0038,255.0038,19.0,62897427.95,0.0002993871230309983,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H11Cs,positive,+,C₆H₁₁Cs⁺,1,47,223,18503.43,18503.43,215.9873,215.9873,17.0,62897427.95,0.0002941842075753751,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H6N2O6,positive,+,C₇H₆N₂O₆⁺,1,47,260,12281.84,12281.84,214.021,214.021,4.9,62897427.95,0.0001952677621374818,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H2F5O3,positive,+,C₉H₂F₅O₃⁺,1,47,279,11020.13,11020.13,252.9898,252.9898,8.1,62897427.95,0.00017520795935821728,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H6O9,positive,+,C₈H₆O₉⁺,1,47,311,8102.04,8102.04,245.9941,245.9941,26.6,62897427.95,0.00012881353441734813,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H8O12,positive,+,C₇H₈O₁₂⁺,1,47,379,5115.08,5115.08,283.9911,283.9911,35.0,62897427.95,8.132415214285403e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H16Cl3N2O4S,positive,+,C₈H₁₆Cl₃N₂O₄S⁺,1,47,403,4084.67,4084.67,340.9877,340.9877,4.1,62897427.95,6.494176523795358e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C14H11Cl3NO3,positive,+,C₁₄H₁₁Cl₃NO₃⁺,1,47,464,2757.52,2757.52,345.9837,345.9837,11.0,62897427.95,4.384153835657758e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H10O18,positive,+,C₅H₁₀O₁₈⁺,1,47,499,2096.94,2096.94,357.9833,357.9833,8.0,62897427.95,3.3339042125330656e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C28H57F,negative,-,C₂₈H₅₇F⁻,1,47,534,1257.7,1257.7,412.4564,412.4564,27.7,62897427.95,1.9996048184987826e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C31H60,negative,-,C₃₁H₆₀⁻,1,47,580,1000.49,1000.49,432.4662,432.4662,8.9,62897427.95,1.5906691777529195e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H17N4O,positive,+,C₈H₁₇N₄O⁺,1,47,586,576.72,576.72,185.1423,185.1423,14.1,62897427.95,9.169214366896858e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CHCl,positive,+,CHCl⁺,1,47,603,307.11,307.11,47.9741,47.9741,42.3,62897427.95,4.882711583121262e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H5N2O5,positive,+,C₃H₅N₂O₅⁺,1,46,62,144628.97,144628.97,149.0153,149.0153,26.8,62897427.95,0.002299441721448007,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H6NO,positive,+,C₅H₆NO⁺,1,46,120,65775.51,65775.51,96.0341,96.0341,107.1,62897427.95,0.001045758342491968,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H3O3,positive,+,C₅H₃O₃⁺,1,46,130,57242.99,57242.99,110.998,110.998,87.1,62897427.95,0.0009101006490361582,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C2HF,positive,+,C₂HF⁺,1,46,137,52054.05,52054.05,44.0043,44.0043,31.3,62897427.95,0.0008276022040421129,,,,,neutral,0.35,0,,False,True,False,C_network未覆盖
ETFE,C4HF,negative,-,C₄HF⁻,1,46,80,24527.64,24527.64,68.0019,68.0019,71.7,62897427.95,0.0003899625278715391,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H11Cl2O2,positive,+,C₁₁H₁₁Cl₂O₂⁺,1,46,264,12160.58,12160.58,245.0089,245.0089,17.0,62897427.95,0.00019333986136391767,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H12Cl3N2O,positive,+,C₁₀H₁₂Cl₃N₂O⁺,1,46,302,8507.28,8507.28,281.0083,281.0083,26.1,62897427.95,0.00013525640518659713,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H8F5O5S,positive,+,C₇H₈F₅O₅S⁺,1,46,332,6905.92,6905.92,299.0026,299.0026,6.3,62897427.95,0.00010979654057539248,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H13CsNO2,positive,+,C₆H₁₃CsNO₂⁺,1,46,340,6446.02,6446.02,263.993,263.993,24.7,62897427.95,0.00010248463586021724,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF12O2,positive,+,C₆HF₁₂O₂⁺,1,46,434,3334.02,3334.02,332.9875,332.9875,28.7,62897427.95,5.300725496518495e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H8O16,positive,+,C₉H₈O₁₆⁺,1,46,508,1902.63,1902.63,371.9915,371.9915,29.1,62897427.95,3.024972661064116e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C15H14Cl4N3O,positive,+,C₁₅H₁₄Cl₄N₃O⁺,1,46,542,1350.86,1350.86,391.9945,391.9945,15.2,62897427.95,2.1477189831575614e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H16N7O,positive,+,C₈H₁₆N₇O⁺,1,46,560,1079.6,1079.6,226.1362,226.1362,21.6,62897427.95,1.7164453860628808e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H20Cl6N4,positive,+,C₁₂H₂₀Cl₆N₄⁺,1,46,581,654.49,654.49,429.9842,429.9842,6.6,62897427.95,1.0405671922233188e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CHO2,negative,-,CHO₂⁻,1,46,641,396.11,396.11,44.9935,44.9935,104.5,62897427.95,6.2977138002349745e-06,,,,,,,8,EVA; Nomex; PEEK; PEEK20%GFR; PEN; PET; POMC; POMH,False,False,True,C_network未覆盖
ETFE,C36H66O20,positive,+,C₃₆H₆₆O₂₀⁺,1,46,616,148.03,148.03,818.427,818.427,15.6,62897427.95,2.3535143617903693e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CHN2O,positive,+,CHN₂O⁺,1,45,6,962174.95,962174.95,57.0148,57.0148,113.3,62897427.95,0.015297524578666018,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CH4NO3,positive,+,CH₄NO₃⁺,1,45,102,73782.91,73782.91,78.0219,78.0219,42.7,62897427.95,0.0011730672048887811,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H2F4,positive,+,C₆H₂F₄⁺,1,45,109,70284.58,70284.58,150.0075,150.0075,8.1,62897427.95,0.0011174476014483832,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H6NO,positive,+,C₃H₆NO⁺,1,45,205,22366.88,22366.88,72.0355,72.0355,123.4,62897427.95,0.00035560881786422875,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4NO6,positive,+,C₈H₄NO₆⁺,1,45,252,13964.17,13964.17,210.0055,210.0055,10.4,62897427.95,0.00022201496078823362,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2N5O4,positive,+,C₄H₂N₅O₄⁺,1,45,270,11677.6,11677.6,184.0082,184.0082,10.5,62897427.95,0.0001856610100063718,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H9Cl2O3,positive,+,C₁₀H₉Cl₂O₃⁺,1,45,274,11341.64,11341.64,246.9923,246.9923,0.1,62897427.95,0.00018031961512028727,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2NO2,positive,+,C₂NO₂⁺,1,45,293,9872.23,9872.23,69.9947,69.9947,33.5,62897427.95,0.00015695761053771356,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,HMgS,negative,-,HMgS⁻,1,45,139,8816.09,8816.09,56.9723,56.9723,119.6,62897427.95,0.0001401661449019554,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H4N3O8,positive,+,C₇H₄N₃O₈⁺,1,45,313,7916.73,7916.73,257.9925,257.9925,26.3,62897427.95,0.0001258673090145016,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H6O12,positive,+,C₆H₆O₁₂⁺,1,45,341,6368.43,6368.43,269.9894,269.9894,14.9,62897427.95,0.00010125104010711776,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H2F10NO2,positive,+,C₆H₂F₁₀NO₂⁺,1,45,352,6069.25,6069.25,309.9929,309.9929,2.8,62897427.95,9.649440681143147e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF11O2,positive,+,C₆HF₁₁O₂⁺,1,45,413,3812.38,3812.38,313.9833,313.9833,12.0,62897427.95,6.0612653398651416e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H8O14,positive,+,C₈H₈O₁₄⁺,1,45,418,3748.84,3748.84,327.9873,327.9873,10.9,62897427.95,5.960243720904012e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,MgNa,positive,+,MgNa⁺,1,45,504,1974.42,1974.42,46.9717,46.9717,54.5,62897427.95,3.13911087361085e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C15H11O8,positive,+,C₁₅H₁₁O₈⁺,1,45,523,1626.34,1626.34,319.0368,319.0368,25.2,62897427.95,2.585701916607545e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C16H11Cl3NO3,positive,+,C₁₆H₁₁Cl₃NO₃⁺,1,45,524,1622.77,1622.77,369.9774,369.9774,6.8,62897427.95,2.5800260088377746e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C37H72O14,positive,+,C₃₇H₇₂O₁₄⁺,1,45,547,1264.45,1264.45,740.4746,740.4746,23.0,62897427.95,2.0103365768870043e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H10O21,positive,+,C₄H₁₀O₂₁⁺,1,45,553,1157.21,1157.21,393.9773,393.9773,16.2,62897427.95,1.83983675917546e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,FO2S,negative,-,FO₂S⁻,1,45,568,1052.4,1052.4,82.9695,82.9695,104.2,62897427.95,1.6732003744836755e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CH3O2S4,negative,-,CH₃O₂S₄⁻,1,45,582,981.59,981.59,174.8972,174.8972,28.2,62897427.95,1.560620254265898e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7O,positive,+,C₇O⁺,1,44,105,73070.96,73070.96,99.9881,99.9881,62.7,62897427.95,0.0011617479820969373,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C4H4Cl,positive,+,C₄H₄Cl⁺,1,44,122,62285.42,62285.42,86.9991,86.9991,5.8,62897427.95,0.0009902697459984132,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3N3O,positive,+,C₃N₃O⁺,1,44,185,30510.95,30510.95,93.9963,93.9963,77.5,62897427.95,0.0004850905831038835,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H6NO4,positive,+,C₃H₆NO₄⁺,1,44,201,24072.52,24072.52,120.0331,120.0331,33.0,62897427.95,0.0003827266199046538,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H6F5O5S,positive,+,C₇H₆F₅O₅S⁺,1,44,329,7202.32,7202.32,296.9902,296.9902,17.3,62897427.95,0.00011450897492542061,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CNO,negative,-,CNO⁻,1,44,243,3386.62,3386.62,41.9942,41.9942,103.3,62897427.95,5.384353717440046e-05,,,,,,,1,Nomex,False,False,False,C_network未覆盖
ETFE,C3H8O18,positive,+,C₃H₈O₁₈⁺,1,44,460,2845.05,2845.05,331.9813,331.9813,32.5,62897427.95,4.523316918875695e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H18Cl5N3,positive,+,C₁₁H₁₈Cl₅N₃⁺,1,44,489,2446.42,2446.42,366.996,366.996,6.0,62897427.95,3.889539015720594e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H18Cl5N3,positive,+,C₁₃H₁₈Cl₅N₃⁺,1,44,507,1938.39,1938.39,390.9909,390.9909,7.4,62897427.95,3.081827132169719e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H8O15,positive,+,C₉H₈O₁₅⁺,1,44,520,1669.03,1669.03,355.9873,355.9873,4.3,62897427.95,2.6535743263250557e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C29H55,negative,-,C₂₉H₅₅⁻,1,44,574,1033.49,1033.49,403.4641,403.4641,82.2,62897427.95,1.643135552095338e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H2F2,positive,+,C₃H₂F₂⁺,1,43,87,95240.34,95240.34,76.0082,76.0082,48.8,62897427.95,0.0015142167669512786,,,,,negative; neutral,0.5,0,,False,True,False,C_network未覆盖
ETFE,C4H4O3,positive,+,C₄H₄O₃⁺,1,43,98,76434.52,76434.52,100.008,100.008,75.0,62897427.95,0.0012152248906069935,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C2H3F,positive,+,C₂H₃F⁺,1,43,138,51893.41,51893.41,46.0204,46.0204,20.2,62897427.95,0.0008250482045347293,,,,,neutral,0.3,1,PVDF,False,True,False,C_network未覆盖
ETFE,C6H2N5O5,positive,+,C₆H₂N₅O₅⁺,1,43,186,30456.04,30456.04,224.0033,224.0033,7.8,62897427.95,0.00048421757443262826,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H4O2,positive,+,C₉H₄O₂⁺,1,43,187,29915.54,29915.54,144.0188,144.0188,12.4,62897427.95,0.0004756242182713928,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C8H6NO3,positive,+,C₈H₆NO₃⁺,1,43,192,28006.63,28006.63,164.0368,164.0368,15.7,62897427.95,0.0004452746465604878,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4N5O5,positive,+,C₆H₄N₅O₅⁺,1,43,291,9922.31,9922.31,226.018,226.018,11.9,62897427.95,0.00015775382751561303,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H2Mg,negative,-,H₂Mg⁻,1,43,171,6347.73,6347.73,26.0013,26.0013,2.3,62897427.95,0.00010092193284987895,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H5N6O6,positive,+,C₆H₅N₆O₆⁺,1,43,346,6193.17,6193.17,257.0294,257.0294,11.2,62897427.95,9.846459866249586e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H15Cl4N2,positive,+,C₁₀H₁₅Cl₄N₂⁺,1,43,359,5807.22,5807.22,302.9952,302.9952,10.5,62897427.95,9.232841769963027e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H14Cl3O3,positive,+,C₁₃H₁₄Cl₃O₃⁺,1,43,370,5392.9,5392.9,322.9999,322.9999,1.3,62897427.95,8.574118490643304e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H9N4O6,positive,+,C₆H₉N₄O₆⁺,1,43,395,4424.72,4424.72,233.044,233.044,32.9,62897427.95,7.034818663042007e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H17Cl4N2O2,positive,+,C₁₃H₁₇Cl₄N₂O₂⁺,1,43,492,2326.21,2326.21,372.9957,372.9957,21.9,62897427.95,3.698418323002348e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H18Cl5N3,positive,+,C₁₂H₁₈Cl₅N₃⁺,1,43,494,2220.58,2220.58,378.9983,378.9983,11.9,62897427.95,3.5304782284026605e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,O3S,negative,-,O₃S⁻,1,43,545,1206.69,1206.69,79.958,79.958,8.0,62897427.95,1.9185045228864562e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2O2,positive,+,C₄H₂O₂⁺,1,42,180,32149.98,32149.98,81.998,81.998,84.5,62897427.95,0.0005111493593276575,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C7F7O,positive,+,C₇F₇O⁺,1,42,324,7311.26,7311.26,232.9787,232.9787,19.3,62897427.95,0.00011624100123477307,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H3N4O8,positive,+,C₈H₃N₄O₈⁺,1,42,338,6617.25,6617.25,282.9933,282.9933,4.4,62897427.95,0.00010520700473253612,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C14H12Cl3N2O,positive,+,C₁₄H₁₂Cl₃N₂O⁺,1,42,360,5792.11,5792.11,328.9951,328.9951,17.9,62897427.95,9.208818530074726e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H11Cl3N3O2,positive,+,C₁₂H₁₁Cl₃N₃O₂⁺,1,42,426,3558.58,3558.58,333.9905,333.9905,1.9,62897427.95,5.6577512244679945e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H8N,positive,+,C₃H₈N⁺,1,42,458,2877.53,2877.53,58.0684,58.0684,56.4,62897427.95,4.574956550349687e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H17Cl4N2O4,positive,+,C₁₂H₁₇Cl₄N₂O₄⁺,1,42,530,1546.07,1546.07,392.9863,392.9863,18.8,62897427.95,2.458081435744941e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H8F6N3O4S2,positive,+,C₉H₈F₆N₃O₄S₂⁺,1,42,578,684.71,684.71,399.9787,399.9787,17.0,62897427.95,1.0886136719999216e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2N2O,positive,+,C₄H₂N₂O⁺,1,41,88,93958.48,93958.48,94.0175,94.0175,14.2,62897427.95,0.0014938366013104991,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H3N4O5,positive,+,C₆H₃N₄O₅⁺,1,41,188,29553.93,29553.93,211.0023,211.0023,35.5,62897427.95,0.00046987501656655577,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,NaO,positive,+,NaO⁺,1,41,286,10503.79,10503.79,38.9839,38.9839,6.0,62897427.95,0.00016699872065277353,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H5N2O8,positive,+,C₉H₅N₂O₈⁺,1,41,287,10372.79,10372.79,269.0085,269.0085,16.6,62897427.95,0.00016491596458039268,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H5F6O6,positive,+,C₈H₅F₆O₆⁺,1,41,326,7272.29,7272.29,310.999,310.999,1.7,62897427.95,0.00011562142105049305,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H8O5,positive,+,C₉H₈O₅⁺,1,41,330,7171.7,7171.7,196.0405,196.0405,19.8,62897427.95,0.00011402215056712822,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7N5O3,positive,+,C₇N₅O₃⁺,1,41,334,6814.51,6814.51,201.9994,201.9994,0.8,62897427.95,0.00010834322200610748,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H6N2O,positive,+,C₃H₆N₂O⁺,1,41,453,2923.75,2923.75,86.0498,86.0498,27.1,62897427.95,4.648441272231705e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H12O12,positive,+,C₉H₁₂O₁₂⁺,1,41,476,2632.87,2632.87,312.0191,312.0191,42.4,62897427.95,4.1859740307552585e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H8O16,positive,+,C₈H₈O₁₆⁺,1,41,478,2604.01,2604.01,359.9923,359.9923,32.2,62897427.95,4.140089801557617e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H10O14,positive,+,C₁₀H₁₀O₁₄⁺,1,41,488,2468.68,2468.68,353.9923,353.9923,40.1,62897427.95,3.924929970049753e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H2F13O2,positive,+,C₈H₂F₁₃O₂⁺,1,41,498,2112.71,2112.71,376.9857,376.9857,4.1,62897427.95,3.358976779908215e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H2F14O,positive,+,C₇H₂F₁₄O⁺,1,41,509,1887.06,1887.06,367.985,367.985,7.2,62897427.95,3.0002180717152836e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H2F15,positive,+,C₈H₂F₁₅⁺,1,41,513,1841.35,1841.35,382.9891,382.9891,5.3,62897427.95,2.927544193800376e-05,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C14H6O13,positive,+,C₁₄H₆O₁₃⁺,1,41,537,1401.81,1401.81,381.9781,381.9781,5.7,62897427.95,2.2287238853619926e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H2F13O2,positive,+,C₉H₂F₁₃O₂⁺,1,41,539,1386.32,1386.32,388.9854,388.9854,3.2,62897427.95,2.2040964872236876e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4N7O11,positive,+,C₈H₄N₇O₁₁⁺,1,41,545,1308.02,1308.02,373.9963,373.9963,0.1,62897427.95,2.0796080899203127e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,HOS3,negative,-,HOS₃⁻,1,41,630,509.13,509.13,112.926,112.926,57.5,62897427.95,8.09460762695623e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,ClFHO,negative,-,ClFHO⁻,1,41,640,408.1,408.1,70.9668,70.9668,52.8,62897427.95,6.488341627012428e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H16,negative,-,C₉H₁₆⁻,1,41,643,365.09,365.09,124.1417,124.1417,128.5,62897427.95,5.804529881416239e-06,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C4H4O5,positive,+,C₄H₄O₅⁺,1,40,81,108329.92,108329.92,132.013,132.013,58.1,62897427.95,0.001722326707637653,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H3F,positive,+,C₃H₃F⁺,1,40,118,65969.61,65969.61,58.0183,58.0183,52.2,62897427.95,0.0010488443192373815,,,,,negative; neutral,0.4499999999999999,0,,False,True,False,C_network未覆盖
ETFE,C9H4O8,positive,+,C₉H₄O₈⁺,1,40,262,12199.24,12199.24,239.984,239.984,25.3,62897427.95,0.00019395451288878974,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2HOS,positive,+,C₂HOS⁺,1,40,273,11477.4,11477.4,72.9754,72.9754,15.6,62897427.95,0.00018247804996293174,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H11Cl3NO,positive,+,C₉H₁₁Cl₃NO⁺,1,40,277,11122.06,11122.06,253.9996,253.9996,37.5,62897427.95,0.00017682853436934537,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H14CsNO2,positive,+,C₆H₁₄CsNO₂⁺,1,40,305,8458.21,8458.21,264.9981,264.9981,34.9,62897427.95,0.00013447624609902667,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H2N2,positive,+,C₃H₂N₂⁺,1,40,306,8352.05,8352.05,66.0214,66.0214,2.3,62897427.95,0.00013278841873533238,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H6F7O3S,positive,+,C₆H₆F₇O₃S⁺,1,40,335,6774.46,6774.46,290.9929,290.9929,3.0,62897427.95,0.00010770647100840631,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H9NO10,positive,+,C₇H₉NO₁₀⁺,1,40,367,5510.02,5510.02,267.0217,267.0217,1.5,62897427.95,8.760326422854944e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H8Cl2N3O3,positive,+,C₁₁H₈Cl₂N₃O₃⁺,1,40,372,5376.65,5376.65,299.995,299.995,4.3,62897427.95,8.548282776004991e-05,,,,,,,0,,False,False,False,C_network未覆盖
